Car_ID,Owner_Name,Contact,City,Purchase_Year
C1362 , OWNer_362,  +91 9220789262,  DELHI ,01/01/1970
  C1363,owNEr_363, +91 9506024144,kOLKata ,01-01-1970
c1364,  owNeR_364,+91 9222056361, hydErabAD , 1970/01/01
C1365,OWner_365,+91 9723679762, KOlkAtA ,01-01-1970
  c1366,OWnEr_366,+91 9986952033,  AHMedabad,01/01/1970
 C1367 ,owNEr_367, +91 9156713194, CHEnnaI,"jaN 01, 1970 "
 c1368,owner_368 ,+91 9671734453,DelhI,01/01/1970
 C1369,OWNER_369, +91 9893435292,PUnE ,01-01-1970 
c1370,OWNER_370 ,+91 9591930836 ,koLKata,1970/01/01
 C1371, oWNEr_371 , +91 9807506032, MUmBai ,01/01/1970
C1372 , OwnER_372,+91 9658360643 , MuMbAi, 01 JAn 1970
c1373, OWner_373 ,+91 9540049369 ,  hYdeRaBad,01/01/1970
c1374, ownEr_374 , +91 9457770692,lucknOW,01-01-1970
c1375 ,OWneR_375 , +91 9293609284, lUCknoW ,01-01-1970
c1376 ,ownEr_376 ,+91 9960780332  , CHennai ,1970/01/01
 C1377 ,OWNeR_377 , +91 9938486923 ,  HYdERabAd ," jan 01, 1970 "
 C1378 , owNEr_378  , +91 9676621272 ,  jAIpUr  ,1970/01/01
C1379 ,  Owner_379,+91 9867547390, jAipur,01/01/1970 
C1380 ,owNEr_380,+91 9393354135, JaiPuR," JAn 01, 1970"
c1381, owNER_381 , +91 9182436295 , ahMeDAbAd , 01/01/1970
  c1382, oWnEr_382, +91 9593695270 ,KOlKATa,"Jan 01, 1970"
c1383 ,  OWner_383,+91 9650229107  ,BAnGalOrE,"JAN 01, 1970 "
  c1384 , oWNeR_384, +91 9840737944 ,  baNgaLoRE , 1970-01-01 
  C1385 , owneR_385 ,+91 9319115412 , JAIPUR ,01-01-1970
  c1386,OWNer_386  ,+91 9969128466 ,MuMbaI, 01-01-1970
c1387,OWneR_387,  +91 9795818553 ,LucKNOw,01-01-1970
c1388  ,OwNEr_388 , +91 9372103633, mUmbai,1970-01-01 
 C1389 , OWnEr_389,+91 9497990303 , cHENNAI ,01/01/1970
c1390 ,owNeR_390 , +91 9374175166 ,hYderabad,01-01-1970
C1391,OwNEr_391 , +91 9964140582, JAipuR ,1970-01-01
 c1392, oWnER_392, +91 9468706060 , bangAlORe  ,01 jAn 1970
 c1393  ,OwNEr_393 ,+91 9219979224, jaIPUr  ,1970/01/01 
C1394, OwNer_394, +91 9329761052 ,  MUmBAI,01 jaN 1970
 C1395,OwnER_395,+91 9163793791 , bAnGAlore ,01 jAn 1970
 C1396 , owNeR_396, +91 9202760415  ,BANgaLorE  ,01 jAn 1970
 C1397,OWNeR_397,+91 9961246621 , deLhI ,01 JaN 1970
C1398,OWneR_398,+91 9924119637,LuCKNow ,1970/01/01 
 C1399, owner_399,+91 9269934015  ,  pUne  ,01-01-1970
 C1400 ,oWNER_400, +91 9201756250 , DelHI, 1970-01-01
c1401,oWneR_401, +91 9104960771 , BANgaLORE,1970/01/01
c1402,OwNEr_402 ,+91 9973591638, PuNE ,1970-01-01
C1403 ,owner_403 ,+91 9595320371 , pUNE ,01-01-1970
C1404,owNEr_404,  +91 9173589745,cHenNAI, 01/01/1970 
 c1405 , oWner_405  , +91 9509209221, lUCKNoW ,"JaN 01, 1970"
C1406,owneR_406 , +91 9131841396,hyDeraBAD,1970/01/01
c1407,OwneR_407 , +91 9328979744 , pUNE, 01 jAn 1970
c1408  ,oWneR_408,+91 9193736359 ,punE , 01 jan 1970 
c1409 , oWnER_409,+91 9897603114,hYdEraBAd, 01-01-1970
 C1410,owner_410,+91 9601222324 ,HYdeRABAD,1970-01-01 
 c1411,ownER_411  , +91 9637479070,koLKATa,01/01/1970
C1412 ,oWnER_412 , +91 9315123497, jaipuR," jaN 01, 1970"
 C1413 ,oWNEr_413,  +91 9839494409,ChennAI,01/01/1970 
  C1414, OWnER_414 , +91 9443770660 ,chennaI  , 1970/01/01
C1415 ,oWnER_415  ,+91 9227573387, PuNe,01/01/1970
C1416 ,oWNeR_416 , +91 9228758277,MUmBAi ,01/01/1970
 c1417 ,Owner_417 , +91 9298370293, luCkNow,01-01-1970
c1418 , OWNer_418  , +91 9422172882,pUnE ,01/01/1970
c1419 , owNer_419 ,+91 9948970263  ,ChEnnAi,01/01/1970
 C1420, oWnER_420  , +91 9616519061, JAiPUr ,1970/01/01
C1421 ,owneR_421 ,+91 9421689262  ,hydeRAbAd," Jan 01, 1970 "
C1422,owNeR_422, +91 9804793287, dElHi,1970/01/01
 c1423  ,OwNEr_423  ,+91 9514959642  , pUnE,01/01/1970
  c1424  , OWNer_424,  +91 9107474821 ,jAIpUR, 1970-01-01
 C1425 ,ownER_425 ,+91 9624546233, deLhi  ,01-01-1970
c1426 ,ownER_426,+91 9395133385 , PuNe ,"Jan 01, 1970"
 C1427  , owneR_427,+91 9251783507 ,banGaLORE,01 jAN 1970
 c1428,  OWNEr_428 , +91 9851036039,cHEnnAi ,1970/01/01
 C1429,OwnER_429, +91 9988537809,KOLKatA ,01-01-1970
c1430,OWneR_430 , +91 9232396994, delhi , 01 Jan 1970
c1431 ,OwNer_431 ,+91 9980232075, LuCknOW ,01-01-1970 
  c1432 , OWner_432  , +91 9844394787, aHMedaBaD,01 JAn 1970 
 c1433 , oWNer_433,+91 9101290947,JAIPur ,1970-01-01
c1434 , Owner_434,+91 9223310792, baNgalORE,01-01-1970
c1435, OwneR_435,+91 9243976728, DeLhi  ,01/01/1970
C1436 ,owNeR_436  ,+91 9318064020,cheNnaI  ,01-01-1970
C1437,  owNER_437,  +91 9340250405 ,HyDeRaBaD ,01 JaN 1970 
 c1438 , OwNER_438, +91 9175530392 ,Pune ,01 JAN 1970
 C1439 ,owNeR_439,+91 9610969866,MUmBAi," jAn 01, 1970 "
C1440,OWNeR_440 , +91 9649660765 ,bAngaLoRE,1970/01/01
 c1441,oWNeR_441,+91 9556655844, KOlKATa ,01-01-1970 
 c1442,oWNER_442, +91 9265426574 , ChEnNai,01 JAn 1970
  c1443,OwNer_443, +91 9966110798 , jaiPur , 1970-01-01
C1444 ,owneR_444,  +91 9318840011,MUmBaI ,1970-01-01 
 c1445, OWner_445,+91 9327442327 ,ChEnNAi ," JaN 01, 1970 "
c1446, oWNer_446, +91 9666753410, KolKAtA,01 jaN 1970 
c1447,oWnER_447, +91 9246996466,  luCKNOw,"JAN 01, 1970"
C1448 , OWNEr_448 ,  +91 9453902783,ChEnnAI,1970-01-01
c1449,owneR_449 , +91 9117395897,KOlkAta , 1970/01/01 
c1450,OwNeR_450,+91 9378489638 ,JAIPuR ,01-01-1970
 C1451 ,OwneR_451,  +91 9847523272,MumbAi,1970/01/01
  c1452  ,OwNer_452 ,+91 9809575544 ,delhi,1970/01/01
 C1453 , owNeR_453,+91 9782865798,KolKaTa,01 jAn 1970 
 c1454,OwNeR_454, +91 9132973110,hyDeRAbAD,01/01/1970 
 C1455,ownEr_455  ,+91 9546250309 ,pUnE  ,"jan 01, 1970 "
 C1456,oWNer_456 ,+91 9576259941 ,PUnE, 1970/01/01
 C1457 , oWnEr_457,+91 9635567158 ,MUmbaI,01 Jan 1970 
  c1458,OwnEr_458 ,+91 9646746501,AHMeDABAd,1970-01-01 
 C1459,  OwNer_459, +91 9198231285 ,HYDerabad  , 01/01/1970
C1460, OWNer_460,+91 9511588903 ,MumBAi," Jan 01, 1970"
C1461 , OWNER_461,  +91 9230264275 , JaiPUr ,01-01-1970 
 C1462 , OWNER_462, +91 9682467076 ,pune, 01 JAn 1970
C1463,  OWner_463 ,+91 9540891682,punE,01-01-1970
C1464  ,  OWner_464 ,+91 9258296782  ,CHEnnAI ,01/01/1970
 c1465, oWNER_465,+91 9122121802,jAipUR,1970-01-01
C1466,oWneR_466 , +91 9665117963, lUCKnoW,1970-01-01
 C1467,OwNER_467, +91 9149101410,DELhI ,01-01-1970 
c1468,OWnER_468, +91 9298625819 , delHi ,01/01/1970 
 c1469,owner_469, +91 9711815882 ,LUCKNow , 01/01/1970
c1470, OWnEr_470, +91 9388992788 ,jAipuR,1970/01/01
  c1471,OwNeR_471,+91 9189810034,koLKATA,1970/01/01
c1472 , ownEr_472 ,+91 9833804735,  KolKAtA,01 JAn 1970
 c1473,  oWner_473,+91 9870800005 , AhMEdaBaD,"jaN 01, 1970"
c1474 ,OwNeR_474, +91 9143063726 , PuNe ,01-01-1970
C1475  , owner_475, +91 9520532154 ,AhMEdaBAd,1970-01-01
 C1476,OWNeR_476 ,+91 9931544293,JAIPUr,01/01/1970
c1477 ,owneR_477 , +91 9634737477 ,jaipUr,01/01/1970
c1478 ,ownEr_478, +91 9792849443 ,PUne,1970/01/01
 c1479 ,  oWnEr_479, +91 9506164448 ,MUmBai  ,01-01-1970
c1480,oWNer_480,+91 9745117606 ,  AhmedABaD ," JAN 01, 1970"
C1481 ,owNER_481,+91 9781163116,hydEraBaD  ,1970/01/01
 c1482, oWNeR_482,+91 9859227620, chenNai,01/01/1970
 c1483 ,oWNEr_483,+91 9941998686 , PUnE ,01 JAn 1970 
 C1484 ,owNeR_484 , +91 9153824901 , MUMBaI,1970/01/01 
c1485 ,owneR_485, +91 9496160008, AHmedABAD  ,"Jan 01, 1970"
C1486 ,owner_486 , +91 9767217071 ,dELhI,1970/01/01 
 C1487,Owner_487 ,+91 9565246499,kOLKAtA,1970/01/01
  c1488 , OWNeR_488, +91 9795857992,  PunE,1970/01/01
c1489, owNer_489 ,+91 9167589151 , hYdeRAbAd ,01 jAN 1970
C1490,OWNEr_490,+91 9964482023, MuMbai,"jan 01, 1970"
c1491,oWNer_491,+91 9132380693,luCKnOw ,01/01/1970
 C1492 , owNER_492  ,+91 9645713366,kolKATA, 01 Jan 1970
C1493,  OWner_493, +91 9829909009,PuNe,01-01-1970
 C1494  ,oWNEr_494 ,  +91 9428349826, bANGalOre,01 jan 1970
c1495, oWNer_495 ,+91 9947009957 , PUNe,1970-01-01
 C1496,oWnER_496,+91 9896927351 ,dElhi  , 1970/01/01 
 C1497,OWNEr_497 ,+91 9258020014, kOLKATA,01 jAn 1970
  c1498,OWnER_498, +91 9146357482,ahmedabAd ,01-01-1970
c1499,oWnEr_499 ,+91 9125925645,KOlKATa , 1970-01-01
  C1500,OwNer_500, +91 9308625214 , AHmEdABad,01-01-1970
c1501 , ownER_501,+91 9785773724, CheNNaI,"JAN 01, 1970"
 c1502,  owNER_502,+91 9626127432,cHeNnAi,1970-01-01
c1503, oWnER_503 ,+91 9718711047  , mUMbAi,1970/01/01
C1504, OWnER_504  ,+91 9691624283 ,HYdERABaD ,1970/01/01 
 C1505, OWNeR_505,+91 9231276118 , dELHI,"JaN 01, 1970"
 C1506,owner_506,  +91 9791019461 , delhI,01 jan 1970
C1507,oWneR_507, +91 9576440968 ,LuCKnoW, 01/01/1970
 c1508,  oWnER_508,+91 9401254934,bAnGalOrE ,1970/01/01
c1509 , OwnEr_509 ,+91 9872220900, MUmBaI ,01/01/1970
c1510,  oWNEr_510, +91 9406736151,ChENNaI , 1970/01/01 
 c1511,OWner_511 , +91 9867249487 ,dELhI,01/01/1970 
 C1512 ,oWNer_512,+91 9734814499 ,muMBAi ,01/01/1970
C1513, ownEr_513,  +91 9998194983  , muMbAI,01 jaN 1970
 C1514, OwNer_514 , +91 9251035662, ChENnaI , 1970-01-01
C1515,OWNeR_515, +91 9766031762  , lUCKNOw, 01/01/1970
C1516,Owner_516,  +91 9865007898, CHeNnAi ,01/01/1970
C1517, oWNer_517 ,+91 9785046667 , JAipUr, 1970-01-01 
c1518 ,oWNER_518 ,+91 9828893843, KoLKAtA, 01/01/1970 
 c1519 ,owNeR_519,+91 9102989912 , PUNe, 1970/01/01 
 C1520 , owNER_520 , +91 9157804865, HYDeraBaD , 01 Jan 1970
  c1521  ,OwNeR_521  , +91 9607175918,delhi ,1970-01-01
 C1522 , owneR_522  , +91 9602118366,LUcKNoW , 1970-01-01
C1523, oWner_523 , +91 9213664791 , lucKnOw, 01-01-1970
 c1524 ,OWNEr_524 , +91 9863089690, jaipUr, 01/01/1970
c1525 , OwNeR_525 ,  +91 9638832454 , DeLHi  ,01/01/1970
 c1526 , owner_526 , +91 9956991683,kOlKAtA,"JAN 01, 1970"
c1527 ,oWnER_527  , +91 9154957462 ,dElhI,1970-01-01 
c1528 ,ownER_528 , +91 9623147900, LUcKnow ,"JAn 01, 1970"
C1529 ,OwneR_529, +91 9323952589,HyDerAbad  ,"JaN 01, 1970 "
c1530, OwneR_530 , +91 9884548097,BANgALOrE,01/01/1970
c1531, OwnER_531 , +91 9399060314,  HydErABaD ,1970-01-01 
C1532, OwNER_532 ,+91 9125157876  ,JAIpUr,"JaN 01, 1970 "
 c1533, owneR_533, +91 9886396845 ,puNe, 01-01-1970
c1534 ,  OWnEr_534,+91 9742451068,MUmbai  ,01 Jan 1970
C1535 , owner_535  ,  +91 9296131774, hyDErabAd ,"JaN 01, 1970 "
 c1536 , OwneR_536 ,+91 9526555931 ,deLhI,01 jan 1970
c1537,owNer_537  , +91 9842560687 , kolKAta,"jaN 01, 1970"
 C1538 , ownEr_538 ,  +91 9710203407 ,  lucKNOW ,01-01-1970
c1539 , owneR_539 ,+91 9977434315,JAIpur ,1970-01-01
 C1540,  oWnEr_540, +91 9335262076 ,JAiPUr ,01 jAn 1970
C1541, Owner_541 ,+91 9944458607,KoLKaTa ,01-01-1970
C1542 , OwNER_542, +91 9172104215 ,pUnE,01-01-1970 
C1543 , OwNer_543  ,+91 9818736947,deLhi,01/01/1970
 C1544,owNeR_544,+91 9255059604, MUMbai,1970-01-01
c1545 ,oWner_545 ,  +91 9844894478, mUmbai, 1970/01/01
C1546, OWNER_546,+91 9676833215 ,BangaloRE, 1970-01-01
 C1547,OwNER_547  , +91 9692737007,dElhi, 01/01/1970
c1548,OwneR_548 , +91 9853203913,BanGaloRE, 01 jAn 1970
 C1549  ,OWNEr_549, +91 9625766806 , hyDerAbad,01-01-1970 
c1550,OWNer_550 , +91 9724777314 ,  chEnNAi,01 Jan 1970
 C1551,owNER_551 ,  +91 9298753266 ,  muMBai,01-01-1970
c1552 , OwneR_552 , +91 9874642599 ,  CHEnnaI ,01-01-1970
c1553 , owNEr_553, +91 9243534941 , hYDErAbAD ," jan 01, 1970"
 C1554 , OwnER_554 ,+91 9625856843 , HyDErabad,01 Jan 1970
C1555  ,oWNeR_555, +91 9151170776 , bANGaloRe, 01-01-1970
C1556  ,oWner_556  ,+91 9247338415  , jaIPUR,01/01/1970
c1557 , oWNER_557,+91 9585877743 ,  luCknOw ,1970-01-01 
 C1558, owner_558,+91 9812065731, kOLkata ,01/01/1970 
 C1559 ,oWner_559, +91 9828160238 , MUmBaI  ,01 JaN 1970
 C1560,OwNEr_560,  +91 9338493271,JaiPur,1970/01/01
  C1561  ,  OWNeR_561 ,+91 9740937572 ,aHmedaBAd,01/01/1970
c1562 ,  Owner_562 ,+91 9969323327  , PUNe ,"JaN 01, 1970"
C1563, OWNER_563 , +91 9749267187 , aHMedaBAD,1970-01-01
 c1564 ,OWNer_564 ,+91 9463960080 ,aHMEDabAD,"jaN 01, 1970 "
 C1565,OWNeR_565  ,+91 9494470077,mUMBAI,1970-01-01
 c1566 ,owneR_566  , +91 9654743754 ,  jaIpuR,1970-01-01
 c1567,OWneR_567  ,+91 9405772568, jaIpUR,1970-01-01
C1568 ,  oWneR_568, +91 9289687999, JaIPUr , 01-01-1970
c1569 ,OwNER_569,  +91 9196046053 ,bAngaLoRe, 01-01-1970
 c1570 ,OWNeR_570  , +91 9997232423,pUNE ,1970-01-01 
 C1571 ,OwNER_571,+91 9906886650  ,bANgaLORE,"JAn 01, 1970 "
  C1572 ,OWNer_572 ,+91 9295912415 , cHennaI, 01/01/1970
  c1573,OWneR_573,+91 9934178135, deLhI ," JAN 01, 1970 "
 c1574, OwNER_574  , +91 9176047316 ,  AHmEdAbAD,"jan 01, 1970"
 C1575 ,OWnER_575,+91 9994185088 ,HYDeRABaD,01 Jan 1970 
 C1576,ownEr_576 ,  +91 9752342027 , banGaloRe ,1970/01/01
C1577,  oWneR_577,+91 9848689345, HyDeRabaD,01-01-1970
 c1578, OwnEr_578, +91 9339076936 , baNgAlORE ,1970-01-01 
 c1579 , owNER_579,+91 9332854500 ,  JAipUR ,01/01/1970 
 C1580 ,oWNeR_580  ,+91 9315590939 , MUmBAI, 01/01/1970
 C1581, oWNer_581, +91 9841492191, delhi, 01/01/1970
  C1582  ,owNEr_582,+91 9709301862 , HydERABad ,1970-01-01
C1583,  oWneR_583, +91 9276865133 , dELHi, 1970-01-01 
c1584 ,oWNEr_584,+91 9731404870 ,KolkaTA ,1970-01-01
C1585,OWNEr_585 ,+91 9509136747,koLKaTA ,01-01-1970
  C1586, OwNer_586  ,+91 9980349658 ,  LUcKnOw  , 1970-01-01
C1587  , owNer_587, +91 9935241028 ,AhmeDaBaD , 1970-01-01 
c1588, owNeR_588, +91 9136583906  ,hYDeRaBaD,1970-01-01 
 c1589 ,OWNEr_589, +91 9662758544,hydeRAbad  ,"JAN 01, 1970"
C1590 ,owneR_590 ,+91 9105191994, pune, 1970-01-01
 c1591,  owNER_591, +91 9549018798 , lUCKnOw, 01-01-1970 
C1592 ,  OwNeR_592 , +91 9231332559  , deLhi,01/01/1970 
 c1593, oWneR_593,+91 9650922074  , KolkatA,1970-01-01
c1594 ,ownEr_594, +91 9168677725, lUCKnOw  ,"Jan 01, 1970 "
 c1595, OwNER_595,+91 9955878741, puNE,1970/01/01
  C1596,OwNEr_596,+91 9638655976 ,jAIPuR  , 1970-01-01
  c1597,owNEr_597, +91 9923324091,pUnE  ,01/01/1970
c1598  , OWNEr_598,+91 9120416234, BaNgALOre , 01-01-1970
c1599 , OWner_599,+91 9564717327, dELHI,01-01-1970 
c1600,owner_600 , +91 9500764456, delhI,"JaN 01, 1970"
 c1601, oWNEr_601,+91 9244669386 ,DELhi ,01 jAN 1970
C1602 ,  OWNER_602,+91 9957049151,PUNE,1970-01-01 
 c1603 ,OWNeR_603  ,+91 9990058248 ,  hyDERabaD,1970-01-01
 C1604,owneR_604 ,  +91 9963528439 ,ahmEdAbad  ,01-01-1970 
c1605,OWner_605  , +91 9537785701, ahmeDabad , 01/01/1970
C1606, OWNEr_606 , +91 9576994079 , ChEnnAi,01 Jan 1970 
c1607, OwnEr_607 ,  +91 9157866297 , hydErAbad, 1970-01-01 
c1608, OWNER_608, +91 9801280873,MUMbAi,"JaN 01, 1970"
c1609 ,OwNER_609 , +91 9732189499,cHenNAI  ,"jan 01, 1970"
 c1610, oWNER_610, +91 9970381809 , CHeNnai , 1970-01-01
 C1611,OWner_611 ,+91 9186322426 ,delHI  ," JAn 01, 1970 "
C1612 , ownEr_612,+91 9738984219 , baNgaLore,01-01-1970
 c1613, oWNer_613  , +91 9633502335, pune," jan 01, 1970 "
c1614, oWneR_614,+91 9253140209 , hyDErabad,01-01-1970
 C1615, owNER_615 , +91 9137969508 , KoLkATa  ,1970-01-01
 C1616,Owner_616  ,+91 9791033943,  LuCkNow , 01-01-1970 
 C1617,oWneR_617  ,+91 9610926606, lucknOW,1970-01-01
c1618 ,oWNeR_618,+91 9788598816,MuMBai  , 01 jan 1970 
c1619 , oWner_619  ,+91 9894412252 ,deLhi  ,"JaN 01, 1970"
c1620 ,owNeR_620 ,  +91 9246727217,lUcKnoW,01-01-1970
c1621,oWner_621,+91 9629434203 ,hYDErABad ,1970-01-01
 c1622, oWner_622 ,+91 9479459952, lUcknow, 1970-01-01
c1623 , OWnEr_623 , +91 9601530177,kOLKAta ," JAN 01, 1970"
 c1624 ,owneR_624 , +91 9888913193,puNe ,01 JAn 1970
 C1625 ,OwNer_625,+91 9694520960,jAipUr ,1970-01-01
c1626, owNer_626 ,+91 9451739175 ,lUCKnOw , 01-01-1970 
  c1627,oWNer_627 , +91 9724095519, JAIpur,1970/01/01
C1628 ,oWner_628 ,+91 9427864436 ,KoLKAtA,01-01-1970 
  C1629 ,OWNer_629, +91 9127763706 ,mumbAI ,"jaN 01, 1970"
 c1630 ,OwNEr_630 , +91 9798527133 ,ahMEDAbad  , 01 Jan 1970
 C1631 ,owNer_631 ,+91 9987101631,PUNE,1970-01-01 
c1632,owNeR_632, +91 9471338226 ,cHENnai ,1970-01-01
C1633,OWner_633 ,+91 9630526959 , HydERABAD, 01/01/1970
C1634  ,  owNer_634  , +91 9747887013  , pUne ,01 Jan 1970 
C1635, oWneR_635 ,+91 9752684750 ,MumbAi,"jaN 01, 1970"
C1636,OwneR_636,  +91 9828291492,hydERAbAd,1970-01-01
 C1637 , oWneR_637,+91 9130446628 ,PunE ,01-01-1970 
 c1638, oWnEr_638,+91 9120262422 ,LUCkNOW ,"jan 01, 1970"
c1639,OWnEr_639 ,+91 9380648663 ,kolKaTa,01/01/1970
 c1640,owNEr_640  ,+91 9388020136 ,jaIpur , 01 JaN 1970
c1641, ownER_641 ,+91 9512262106,  KolkaTA, 01-01-1970 
 C1642 ,owNeR_642, +91 9256061455, cHEnnAI , 01-01-1970 
 c1643, owNeR_643,+91 9230256919,HYderAbad ,"JaN 01, 1970"
 c1644 ,  oWnER_644 , +91 9947681879 ,mUmbAi , 01-01-1970
 c1645, oWnEr_645 ,  +91 9749646858, hydERABad ,"Jan 01, 1970 "
 C1646 ,oWNeR_646  , +91 9876551742,MuMbai  , 1970-01-01 
C1647,oWNER_647, +91 9231467454, DeLHi , 01 Jan 1970 
 c1648, owNER_648,+91 9802070516, PUne  ,01/01/1970
C1649 ,owNEr_649 ,+91 9310006822,DElHI ,01 jAN 1970
C1650, OWnEr_650 , +91 9159720526 ,  DElHI ,"jAN 01, 1970"
 c1651, oWneR_651 ,+91 9641295431  , bAnGaLore,1970-01-01
  C1652 , OWneR_652, +91 9962093816, LuCKNOW ,01/01/1970
c1653  , oWNeR_653, +91 9822762242, MuMbAI,1970-01-01
 c1654  , OWNer_654, +91 9195042066,hydERaBad,1970/01/01 
c1655 ,  OWNEr_655,+91 9238646245,JaiPuR,01/01/1970 
 c1656,OWNEr_656 ,+91 9238814838 , mUMbai,1970/01/01
C1657,OWNER_657 , +91 9611668084 , BaNGalOre,01-01-1970 
c1658 , Owner_658,+91 9341389929 , lUcKnow  , 1970/01/01
C1659, OwnER_659 , +91 9206369110, PuNe," jan 01, 1970"
C1660 , oWNeR_660 ,+91 9305184351, AHMeDAbAd , 01 Jan 1970
 C1661, OWNeR_661,+91 9106560765, HyDErAbaD,01 JaN 1970
C1662, owNer_662  ,+91 9878836967,LuCknow,1970/01/01
c1663,ownER_663 ,+91 9936764582, JAipur ,1970-01-01
C1664,oWNER_664 ,+91 9206817471  , lucknow  ,"JAN 01, 1970"
C1665,OWneR_665  , +91 9267474593 , mUMBaI, 01/01/1970 
C1666, OwnER_666,  +91 9729446794,baNgalOre , 1970/01/01
c1667 ,OWNer_667 , +91 9649970071 ,mUmBAI ," JaN 01, 1970"
 c1668 ,  OWnEr_668, +91 9303821648, LUCKnow ,01 jAn 1970 
 C1669 , owneR_669,+91 9846635483, DELhi , 01 JAn 1970
c1670 ,OwnEr_670, +91 9360492273, JaiPuR  ,01 jAn 1970 
 C1671,OWneR_671 ,+91 9647876637 ,jAIpur  ,1970/01/01
 c1672 ,  oWNer_672 , +91 9432633011 ,  hYDerabAd ,"JAn 01, 1970 "
C1673 ,owNEr_673,+91 9487310018,  hyDERAbaD,1970-01-01
 C1674 , OwNER_674 ,+91 9788526478 ,HYDeRAbaD  ,1970/01/01
 c1675 , owNeR_675,+91 9556874545,MUMbAi ,"jan 01, 1970"
c1676 , ownER_676  ,  +91 9506549279, MUmbaI  ,"jan 01, 1970 "
C1677 ,OWnEr_677,+91 9388629396,jaIPur, 1970-01-01 
C1678,oWneR_678  ,+91 9640759470 , mUmBAi,1970/01/01
 C1679, oWNEr_679, +91 9199494953 ,punE, 01 JAn 1970
 c1680 ,  owneR_680, +91 9331845635 ,hYdERabAD,"JAN 01, 1970"
C1681,OwNeR_681 ,+91 9767488782,KOlkATA,1970-01-01 
c1682 , OWnER_682  , +91 9868049031,jaipuR, 01/01/1970 
 c1683,Owner_683 , +91 9644631498, PunE , 1970/01/01
c1684 , OwNER_684,  +91 9456251453, DElHI , 1970-01-01
 C1685, oWnER_685 ,+91 9425618766 ,KOlKAta  , 01-01-1970
  c1686 ,OwNeR_686, +91 9928418118,chennAi,1970-01-01 
C1687,  OwNeR_687,+91 9207703315,DeLhi , 01 jAn 1970
 C1688, OWNEr_688  ,+91 9533039955 ,AHmeDABAD,"Jan 01, 1970"
C1689,oWNER_689 , +91 9169757662 ,  jAiPUr,1970-01-01 
 C1690,OwnER_690,+91 9650625647 , AhmEdabad ,01/01/1970 
c1691 , oWNer_691 , +91 9924807741,HydERabAD , 1970-01-01
c1692 , owner_692, +91 9385991048,JAipUr,1970/01/01
  c1693  ,OwnEr_693,+91 9711886777,  hydeRabAd ,"JaN 01, 1970"
c1694, OwNeR_694, +91 9682362830, HyDeRabAD,1970-01-01
 C1695,ownEr_695 , +91 9346983721, luckNOw ,01-01-1970
 c1696,owNer_696,+91 9416998140,lucKNOw,"JAN 01, 1970"
C1697 ,OwNer_697 ,+91 9343022222,jaipUR,"jAN 01, 1970"
c1698,oWnER_698 , +91 9858934691  , bangALORE,01-01-1970 
c1699 ,oWnEr_699 ,+91 9614920763 , mumbai,01-01-1970
c1700 , owneR_700, +91 9559503772  ,  DElHi, 01-01-1970
 c1701 ,OwnEr_701 , +91 9451651510 ,PUNe, 01/01/1970
c1702 , OWner_702, +91 9992383033  ,  CHENnAI,01-01-1970 
  C1703,oWneR_703,+91 9943666505,mUMbAi, 1970/01/01 
c1704 ,  OwNeR_704, +91 9889851448, mUMBAI , 01/01/1970 
 C1705, OWneR_705 ,+91 9375569441 , PUNE,1970/01/01 
c1706 , OWNeR_706,+91 9847982458 , lucknOW ,01-01-1970
 c1707,OwneR_707 , +91 9403631010,LucknOw,01-01-1970
 C1708 ,OwNEr_708,+91 9281943004,LUcKnOW, 01-01-1970 
 c1709 ,  oWNer_709 , +91 9805431395 ,kolKATa , 01/01/1970
c1710,  OwneR_710 ,+91 9144731011 , lucKnow," Jan 01, 1970 "
C1711, OwNER_711, +91 9300453991, cheNnAi, 01/01/1970
c1712,oWNEr_712  ,+91 9143882809, LUcKnOW ,1970/01/01
 c1713  ,Owner_713 ,+91 9563859073 , ahmedaBaD,01/01/1970 
 C1714, oWneR_714,+91 9274697035 ,ChEnnAi , 1970-01-01
C1715 , oWNer_715, +91 9840052867 ,banGALORE ,1970-01-01
C1716  ,OWNER_716 , +91 9365065358 , hYDErABAD ,1970/01/01 
 c1717 ,oWnER_717, +91 9680909500 , mUmbAi,1970-01-01
 c1718 , oWnER_718,+91 9605231241  ,PunE,"JAN 01, 1970"
c1719, owner_719 ,+91 9809983738 , BANGalOre,01-01-1970 
 C1720,  oWner_720 , +91 9732589410, kOlKaTA ,01/01/1970 
c1721 ,OWNER_721 ,+91 9659726321  ,HyDeRABAd ,01-01-1970 
 c1722,ownER_722 , +91 9921731894, muMBAI  ,01-01-1970
c1723 ,  oWner_723, +91 9505868248,AhmEDabad,1970/01/01
 C1724, ownER_724, +91 9550550008, MumbaI  ,01/01/1970 
 c1725 , owneR_725 , +91 9875752218,  ahmEdabAd ,01 JAn 1970
c1726,  OWneR_726,+91 9929983969, JAipuR,01-01-1970
c1727  , oWNeR_727,+91 9446280448 ,kOLKaTa, 01/01/1970
 c1728 , OWneR_728, +91 9499985250 ,AhMedAbaD,01-01-1970
 C1729,OwNer_729  , +91 9664168709 ,puNe , 01 jaN 1970
C1730, OwnER_730 , +91 9940013706 ,hydErABAd,1970/01/01
 c1731,oWneR_731,+91 9565538961, pUNe  , 1970/01/01
